id,target
129882,0.09368311
129883,0.14522405
129884,0.06609835
129887,0.007687051
129888,0.21431589
129891,0.010125554
129895,0.11111356
129896,0.018158985
129901,0.493308
129903,0.062346227
129904,0.18969162
129907,0.032520622
129915,0.0530256
129918,0.042574495
129923,0.6597554
129925,0.7848469
129927,0.037615366
129933,0.46010673
129934,0.6902313
129936,0.043200202
129940,0.21976683
129941,0.35105065
129942,0.09305622
129943,0.33806002
129944,0.07167188
129945,0.81725425
129952,0.82206964
129953,0.026339896
129957,0.117620945
129958,0.08310356
129960,0.21200155
129965,0.27125812
129967,0.028927492
129971,0.61203605
129975,0.04379317
129976,0.28980753
129982,0.104039
129985,0.008156407
129987,0.16599023
129988,0.053736676
129989,0.007892679
129990,0.031337563
129991,0.417888
129992,0.04658137
129993,0.80882734
129995,0.7352202
129996,0.07379165
129997,0.9758371
129998,0.050187934
130002,0.11457598
130003,0.017247206
130008,0.03576313
130011,0.21259445
130014,0.012021835
130016,0.87583524
130023,0.49212515
130024,0.6548048
130025,0.2108185
130026,0.06644152
130027,0.9819248
130031,0.51360977
130035,0.03113619
130038,0.19208719
130040,0.52783346
130041,0.0827771
130042,0.10447379
130044,0.042886943
130056,0.06723479
130057,0.11954091
130059,0.13106109
130060,0.090234056
130061,0.65493923
130063,0.95151645
130067,0.2688841
130068,0.6618215
130069,0.825394
130070,0.07026324
130078,0.1208496
130082,0.038816966
130083,0.036213275
130084,0.8460904
130085,0.027016832
130088,0.18835832
130089,0.07312813
130094,0.047089238
130095,0.045829114
130106,0.65847415
130108,0.06253598
130112,0.3869326
130115,0.35260156
130117,0.09897508
130118,0.036900323
130122,0.15820155
130127,0.20088877
130128,0.04217308
130132,0.1350518
130134,0.0422162
130138,0.035999145
130139,0.056071203
130143,0.018332886
130144,0.1457211
130145,0.864995
130153,0.5089443
130154,0.6950995
130155,0.0368673
130156,0.88807535
130158,0.011724478
130160,0.15695447
130161,0.041251972
130162,0.0064754863
130163,0.09499299
130166,0.36107478
130175,0.53488153
130177,0.5726395
130179,0.005982045
130185,0.7289138
130186,0.09068391
130193,0.14060669
130194,0.07705792
130196,0.06492162
130197,0.023394585
130200,0.23424308
130203,0.1046739
130207,0.11355578
130209,0.43428478
130210,0.20143273
130212,0.20415054
130215,0.067689925
130220,0.076211095
130221,0.53560126
130223,0.35152352
130224,0.031450525
130225,0.011145796
130226,0.06505045
130228,0.09819333
130230,0.068491265
130231,0.17790884
130233,0.6708647
130234,0.13557102
130235,0.2807227
130236,0.19310747
130241,0.1173083
130242,0.0918252
130245,0.095336534
130257,0.8855301
130258,0.06872174
130259,0.23439634
130261,0.48580697
130264,0.9023096
130265,0.012189499
130266,0.0056914277
130269,0.18745682
130270,0.022511734
130271,0.06033801
130272,0.014836276
130273,0.12807585
130274,0.63501525
130278,0.036902584
130280,0.4594331
130281,0.017337456
130284,0.82438356
130288,0.021519922
130291,0.08160969
130293,0.8577993
130294,0.3145874
130297,0.08669378
130298,0.8257322
130299,0.2962612
130300,0.13934991
130304,0.038378518
130306,0.0069803516
130308,0.9829307
130309,0.701358
130311,0.018698025
130313,0.4074964
130314,0.015563654
130315,0.05243839
130317,0.12674138
130319,0.1792343
130320,0.016343823
130327,0.5074836
130329,0.4603709
130330,0.5255665
130331,0.10219817
130332,0.13123411
130338,0.03019097
130340,0.20282774
130344,0.019665096
130345,0.9002802
130347,0.012829214
130352,0.0164605
130353,0.01936794
130355,0.06374091
130356,0.03454689
130357,0.48925793
130360,0.054527413
130361,0.019498844
130362,0.095833145
130364,0.107446834
130366,0.020606423
130370,0.4311941
130373,0.24592327
130375,0.74883974
130378,0.2803427
130379,0.532446
130380,0.22603083
130382,0.025175203
130383,0.013463075
130384,0.1306251
130385,0.05269064
130388,0.06392515
130389,0.8040494
130391,0.7498499
130393,0.31633174
130395,0.47803888
130397,0.4772312
130399,0.030872535
130400,0.771226
130402,0.14047961
130404,0.35505256
130406,0.06906285
130407,0.018241525
130417,0.009369711
130418,0.090106346
130420,0.47158983
130421,0.0718002
130424,0.008305439
130425,0.97927606
130427,0.22744273
130431,0.06284284
130434,0.012637772
130435,0.83303463
130436,0.13185932
130440,0.6949171
130441,0.011350376
130444,0.107787214
130446,0.08911727
130447,0.5638903
130453,0.16048516
130455,0.012030815
130457,0.015225947
130458,0.01178214
130460,0.15712634
130465,0.033140864
130467,0.3403575
130472,0.32193443
130473,0.016928438
130474,0.07515936
130475,0.17886248
130476,0.40871114
130480,0.8818794
130481,0.044991933
130483,0.07048458
130484,0.33835563
130486,0.9310556
130490,0.09940369
130493,0.6623142
130494,0.017452287
130495,0.16978052
130496,0.28103203
130500,0.08698607
130502,0.048152056
130504,0.13321398
130506,0.65543437
130508,0.057919845
130513,0.0522003
130519,0.14617713
130521,0.4941838
130522,0.21022078
130525,0.079081565
130526,0.31092754
130527,0.91998196
130529,0.037584335
130530,0.09356604
130531,0.07201957
130532,0.2797064
130536,0.0406608
130538,0.75744754
130539,0.15978456
130540,0.111727074
130542,0.4996241
130544,0.611719
130546,0.01049684
130547,0.8908365
130548,0.10335357
130549,0.07820905
130557,0.4889574
130558,0.57837266
130560,0.12637201
130565,0.75822777
130567,0.3791946
130570,0.64167905
130575,0.15907568
130576,0.23128916
130577,0.94510454
130578,0.005109699
130579,0.015835349
130583,0.28928554
130584,0.02221058
130586,0.039220642
130588,0.24157336
130589,0.5695822
130592,0.041255612
130597,0.16221903
130598,0.15435359
130599,0.032868326
130610,0.98839206
130611,0.1950828
130615,0.45603794
130616,0.047511395
130622,0.39027447
130624,0.2087134
130625,0.1048683
130629,0.13135253
130633,0.029982954
130635,0.17338265
130637,0.42541125
130638,0.26107314
130640,0.10117954
130645,0.20122631
130646,0.41070485
130647,0.07548633
130648,0.08486255
130649,0.6961382
130652,0.042762924
130655,0.11276568
130656,0.08927438
130657,0.45145246
130660,0.009577905
130661,0.071624435
130662,0.2685745
130667,0.53708625
130670,0.6852786
130671,0.008773106
130673,0.4113797
130674,0.3306621
130676,0.22561392
130677,0.10884397
130678,0.17938554
130682,0.27912524
130685,0.15821195
130692,0.040542666
130694,0.04176221
130697,0.013986223
130700,0.11173644
130701,0.09519727
130703,0.2377378
130704,0.6769814
130705,0.005735644
130711,0.063750416
130715,0.28942668
130717,0.144639
130719,0.010606851
130720,0.11921234
130721,0.014167604
130722,0.23764311
130723,0.06121628
130728,0.14906482
130729,0.8144852
130730,0.044388928
130731,0.07193824
130736,0.9700136
130739,0.09341058
130742,0.73768866
130743,0.011310143
130747,0.7458054
130748,0.16760308
130753,0.104648605
130754,0.012395507
130756,0.14310199
130757,0.03828103
130758,0.32535732
130759,0.9402298
130760,0.07150716
130762,0.022740996
130763,0.15046476
130767,0.9906791
130771,0.17858651
130776,0.7006622
130777,0.06066788
130778,0.07617587
130784,0.68499786
130785,0.61757386
130792,0.04545295
130795,0.03722301
130797,0.92626244
130800,0.48838902
130801,0.87670094
130802,0.20014258
130805,0.07144935
130807,0.008670365
130808,0.11408778
130809,0.0184542
130810,0.6526503
130811,0.13347411
130817,0.20036922
130819,0.06633647
130822,0.018187147
130823,0.9936598
130831,0.32378763
130832,0.020255402
130833,0.18824348
130834,0.014634141
130841,0.07600766
130842,0.647389
130843,0.41366637
130844,0.73282045
130847,0.018411495
130849,0.035715483
130850,0.13206564
130852,0.0224445
130855,0.47580275
130860,0.7609285
130864,0.16698807
130867,0.017316429
130868,0.39666536
130871,0.05955505
130872,0.022613924
130876,0.30116707
130877,0.09551348
130879,0.0116344355
130885,0.2806523
130887,0.0354405
130889,0.66009074
130892,0.07494928
130893,0.08343775
130901,0.18635625
130906,0.99596184
130907,0.1277294
130908,0.542484
130912,0.8544264
130914,0.053930726
130915,0.40124056
130919,0.17341398
130920,0.011356932
130921,0.10934205
130924,0.9913123
130927,0.3168647
130928,0.029217184
130929,0.9179605
130939,0.05204369
130940,0.22416382
130942,0.4342148
130944,0.029045088
130946,0.007366697
130949,0.21835603
130951,0.06325942
130952,0.022973737
130953,0.80166453
130954,0.01953995
130956,0.52121186
130961,0.05248198
130962,0.24928933
130964,0.052472766
130967,0.07373682
130971,0.88706553
130974,0.9338711
130978,0.024998607
130983,0.5780061
130985,0.015617333
130991,0.028150091
130999,0.2440645
131000,0.09170984
131001,0.22307523
131003,0.97233033
131007,0.0071756993
131013,0.015321195
131018,0.030837713
131020,0.12033551
131024,0.009274281
131026,0.019152407
131028,0.3185351
131032,0.04603048
131033,0.1951606
131034,0.25041485
131039,0.2650276
131040,0.010526652
131043,0.9272957
131047,0.045528956
131050,0.98860335
131051,0.024735058
131055,0.06287233
131063,0.25857386
131064,0.11442007
131067,0.79918957
131068,0.11808722
131069,0.048447993
131077,0.93430907
131079,0.027501734
131080,0.10030036
131081,0.059329256
131082,0.11531131
131086,0.98549557
131088,0.021060726
131094,0.19263811
131101,0.106679276
131102,0.20954147
131104,0.04174241
131106,0.28815383
131108,0.25107947
131112,0.9192738
131113,0.038372226
131114,0.94102114
131119,0.06250014
131122,0.6447667
131124,0.03173333
131126,0.07811119
131136,0.12771024
131137,0.027597027
131139,0.46359107
131144,0.38047993
131146,0.013818447
131152,0.038001966
131154,0.14879178
131155,0.21768947
131156,0.18013184
131159,0.8602108
131160,0.033167154
131161,0.018971117
131165,0.04859691
131170,0.034025457
131172,0.16974182
131173,0.029784383
131175,0.027273566
131176,0.44912627
131177,0.100452095
131178,0.02592276
131183,0.17703596
131187,0.013102563
131188,0.21687308
131189,0.029578866
131190,0.029450629
131194,0.4760098
131195,0.67356175
131196,0.17786138
131198,0.08939234
131201,0.023759099
131206,0.016779093
131215,0.033573303
131216,0.37812248
131217,0.6261422
131218,0.037078295
131223,0.55143815
131228,0.2237375
131229,0.75299835
131231,0.13891287
131232,0.061938517
131233,0.011957255
131234,0.11979216
131235,0.08231937
131239,0.53052855
131240,0.04928916
131243,0.57232034
131245,0.06313926
131246,0.014995755
131250,0.6590909
131253,0.29215837
131255,0.0629484
131256,0.12655267
131258,0.57896006
131261,0.048803043
131262,0.34792194
131263,0.48462787
131264,0.19006559
131267,0.059150103
131271,0.031755902
131272,0.741393
131277,0.025855174
131280,0.118119426
131281,0.48712882
131282,0.5733451
131284,0.21596318
131287,0.67136425
131290,0.63646996
131291,0.061924003
131292,0.24825744
131293,0.011475669
131294,0.01974578
131303,0.4641312
131305,0.052581042
131306,0.05330763
131307,0.22504698
131309,0.16556832
131310,0.5803844
131311,0.059222724
131319,0.07397369
131321,0.23525423
131323,0.6960623
131324,0.041906517
131328,0.74827665
131329,0.47857347
131330,0.61011714
131332,0.028472902
131333,0.06663347
131334,0.5764539
131341,0.31708372
131343,0.15850933
131348,0.51897776
131351,0.88688034
131352,0.06731377
131356,0.40115023
131358,0.0752653
131359,0.058613714
131363,0.5594224
131364,0.051651996
131366,0.041979242
131367,0.41996863
131369,0.00860844
131370,0.09253697
131374,0.07636403
131375,0.17058915
131377,0.68319494
131378,0.38859355
131380,0.022404607
131381,0.18492338
131382,0.37776163
131390,0.08289289
131391,0.9322945
131395,0.004854786
131398,0.16657574
131399,0.34829503
131401,0.88480157
131406,0.11364147
131409,0.43019128
131411,0.05737927
131415,0.23446652
131416,0.09468442
131417,0.3673553
131427,0.542076
131428,0.5091094
131430,0.61963296
131435,0.22790138
131436,0.50413406
131439,0.022325357
131440,0.06787509
131442,0.4039944
131445,0.12370955
131449,0.15956046
131452,0.42436677
131457,0.28895843
131458,0.049056884
131459,0.017372131
131460,0.6330468
131461,0.39161295
131466,0.04427301
131467,0.049770605
131468,0.055988003
131470,0.011768157
131472,0.031880416
131474,0.23096886
131476,0.05699536
131477,0.17593479
131482,0.038475372
131488,0.098827444
131493,0.039886072
131494,0.04397302
131497,0.9520197
131499,0.70048565
131501,0.19416954
131503,0.1204422
131514,0.13967472
131519,0.101931155
131521,0.40398383
131524,0.9441481
131527,0.027198227
131529,0.047056705
131531,0.38553005
131532,0.15007468
131533,0.040423892
131535,0.11208744
131537,0.019132549
131538,0.012463051
131545,0.041612964
131546,0.22638221
131547,0.045207646
131550,0.84305465
131556,0.010295373
131557,0.03146513
131561,0.08570543
131565,0.17626256
131568,0.99293476
131573,0.16219246
131574,0.018397192
131580,0.10481089
131581,0.84814125
131582,0.03698102
131584,0.118125156
131586,0.007289077
131590,0.90291506
131593,0.3282187
131595,0.6776879
131596,0.12474238
131597,0.33870348
131600,0.0113592995
131601,0.45110613
131603,0.056338817
131605,0.060996126
131606,0.011999598
131608,0.011410978
131613,0.19461139
131614,0.15075009
131616,0.015404087
131617,0.315651
131619,0.08400435
131623,0.2916973
131624,0.049982373
131625,0.24644044
131626,0.03734147
131630,0.20709735
131632,0.74093246
131633,0.2611318
131636,0.020643983
131637,0.07351435
131639,0.01615538
131641,0.045308463
131642,0.050660107
131644,0.04182623
131645,0.045808922
131648,0.11581663
131651,0.20485489
131656,0.96563107
131664,0.47600806
131667,0.076024085
131671,0.07267213
131674,0.063572355
131675,0.053635344
131682,0.11034826
131684,0.8274075
131686,0.017206559
131690,0.04919739
131694,0.3293227
131695,0.644364
131696,0.37766266
131697,0.92096806
131699,0.19605915
131701,0.19502893
131703,0.14929086
131704,0.012154507
131706,0.015674526
131710,0.808348
131711,0.13989682
131712,0.2641991
131713,0.8943259
131716,0.3598602
131720,0.08213961
131725,0.03702795
131730,0.07176601
131731,0.09864672
131734,0.40996084
131736,0.991486
131737,0.7084562
131738,0.80644786
131740,0.91701996
131743,0.046555243
131746,0.045830783
131747,0.0873508
131748,0.78408086
131750,0.12799239
131751,0.1462084
131752,0.9683034
131753,0.15065211
131755,0.13087703
131756,0.028712258
131757,0.3925303
131760,0.96133345
131762,0.020284316
131763,0.25826594
131764,0.21090795
131768,0.61109823
131769,0.09661074
131771,0.024837783
131778,0.5244536
131783,0.52356124
131784,0.1580722
131785,0.6541903
131786,0.69309425
131788,0.016939137
131792,0.49039257
131799,0.14332624
131801,0.3137835
131802,0.010728429
131804,0.59138465
131805,0.6208902
131808,0.16638315
131811,0.120158345
131813,0.3823989
131814,0.010906293
131815,0.25047424
131818,0.30583847
131820,0.0057423892
131824,0.3380631
131827,0.0073397406
131833,0.031319417
131837,0.29910597
131842,0.009456891
131848,0.10507075
131849,0.205445
131852,0.14315522
131854,0.0457717
131855,0.13172255
131857,0.15336253
131858,0.15478365
131859,0.08834978
131862,0.9095614
131866,0.08033458
131874,0.13126616
131879,0.22573245
131880,0.1268026
131881,0.050901044
131889,0.74044913
131891,0.09001688
131893,0.7147267
131894,0.4627814
131896,0.021206511
131898,0.8854903
131909,0.021874256
131912,0.07698826
131914,0.83471006
131916,0.88519967
131917,0.3033722
131922,0.7167629
131925,0.14596058
131930,0.5500687
131938,0.32585064
131943,0.040626246
131944,0.00782632
131949,0.16257855
131952,0.9820242
131958,0.44757432
131961,0.005412131
131964,0.08964257
131965,0.07795716
131966,0.30264038
131968,0.39190975
131975,0.47279102
131978,0.09116973
131979,0.02316183
131980,0.022775091
131984,0.024561672
131985,0.097731315
131987,0.2292052
131989,0.4157763
131990,0.48626703
131991,0.57931703
131992,0.37960473
131993,0.008541835
131994,0.36419556
131997,0.8705186
131999,0.048884373
132001,0.99634653
132005,0.041274033
132010,0.8081694
132012,0.74279785
132013,0.018539038
132014,0.25993016
132015,0.04496778
132017,0.10692114
132019,0.062820405
132023,0.03205684
132024,0.022692198
132025,0.46269834
132029,0.29923755
132033,0.7351706
132045,0.85103846
132046,0.008578478
132053,0.0123407375
132054,0.0524784
132058,0.9481575
132059,0.14487931
132060,0.8057968
132062,0.20005362
132065,0.2805483
132067,0.06091322
132072,0.14130001
132073,0.06586792
132079,0.07764379
132081,0.031217044
132083,0.75035596
132084,0.55212605
132085,0.07459005
132092,0.014749741
132094,0.13846904
132095,0.21856925
132096,0.8663007
132100,0.035911158
132102,0.23130998
132103,0.11482297
132109,0.5286123
132111,0.20131655
132112,0.021459168
132117,0.04814394
132119,0.017581273
132120,0.31073445
132121,0.15075572
132123,0.34158918
132126,0.027785536
132127,0.26509503
132133,0.22134063
132134,0.01599134
132135,0.39844796
132136,0.0146895
132143,0.74803054
132144,0.1532215
132147,0.38605124
132148,0.071080536
132150,0.08438096
132155,0.026614895
132157,0.43277913
132161,0.032472987
132170,0.9647849
132171,0.03452768
132175,0.07197249
132176,0.48630098
132177,0.03407179
132178,0.26926684
132179,0.12192733
132182,0.8226978
132186,0.32630494
132188,0.035432
132189,0.1415447
132190,0.091919795
132191,0.56513315
132194,0.019555256
132195,0.104131915
132197,0.90866506
132200,0.015051478
132205,0.7610936
132207,0.069776416
132210,0.28656343
132211,0.08082193
132214,0.023427732
132217,0.016644845
132227,0.14302102
132229,0.589682
132230,0.020342784
132232,0.011949799
132233,0.24710873
132237,0.6311445
132238,0.37057734
132239,0.36405298
132240,0.1046736
132243,0.8926953
132244,0.031075846
132248,0.2625021
132258,0.93298674
132260,0.03626469
132262,0.006158809
132263,0.14012715
132264,0.034250934
132268,0.9441863
132269,0.5591325
132270,0.613469
132273,0.40934113
132275,0.059224248
132279,0.20787165
132283,0.026257843
132284,0.82043993
132285,0.012465628
132288,0.02503564
132290,0.09212967
132294,0.12508866
132295,0.26360923
132296,0.009712218
132297,0.46679595
132298,0.15608911
132299,0.94748425
132300,0.13574378
132302,0.7267344
132304,0.6793895
132309,0.01643974
132310,0.023198579
132313,0.027899222
132315,0.006642374
132317,0.05747655
132321,0.08361881
132323,0.0662108
132324,0.023026614
132326,0.10129795
132329,0.027054613
132331,0.5808736
132334,0.8757363
132335,0.9971
132337,0.007965254
132338,0.086491264
132339,0.029184127
132340,0.44520766
132341,0.294778
132342,0.029485043
132346,0.85861564
132347,0.002687598
132350,0.34452945
132362,0.6608514
132363,0.059908405
132364,0.03409346
132365,0.011958687
132368,0.3121199
132371,0.071674615
132372,0.78746146
132377,0.090661615
132378,0.7192342
132379,0.8186733
132382,0.21472536
132385,0.5392725
132392,0.05096095
132399,0.09326134
132402,0.1405332
132404,0.062544815
132405,0.8495766
132406,0.114197135
132411,0.15752782
132412,0.13242757
132415,0.47786868
132416,0.5709278
132418,0.040426712
132420,0.010377667
132425,0.085005514
132432,0.15433858
132433,0.053692166
132435,0.9350021
132439,0.05075637
132440,0.12180251
132442,0.069878325
132444,0.012312472
132447,0.20211315
132450,0.3199008
132455,0.2505624
132456,0.03428115
132459,0.03763929
132462,0.5358151
132464,0.085377
132468,0.02408594
132469,0.98795646
132472,0.5469091
132474,0.599079
132475,0.04171881
132476,0.036827404
132477,0.06954944
132480,0.12179242
132482,0.58172464
132485,0.25274557
132490,0.47944644
132495,0.076617606
132496,0.06471411
132499,0.7908226
132500,0.1694203
132504,0.044460744
132505,0.08871056
132508,0.035190042
132510,0.047533426
132519,0.056483958
132520,0.021140018
132526,0.0064067254
132527,0.010479089
132530,0.46804935
132532,0.22504997
132535,0.13905495
132536,0.4598947
132537,0.876147
132540,0.6225098
132541,0.06520278
132542,0.15458283
132543,0.4054391
132544,0.94289345
132545,0.4041665
132548,0.047130667
132551,0.013295914
132556,0.26872534
132561,0.011350172
132562,0.037349228
132563,0.011168026
132567,0.5683892
132568,0.72894084
132570,0.30592617
132574,0.101015225
132576,0.26922828
132577,0.014846377
132580,0.0178378
132582,0.58155495
132584,0.6794782
132587,0.82586485
132588,0.74600166
132593,0.6302705
132598,0.017626677
132603,0.62003636
132608,0.88096225
132615,0.92779905
132619,0.45365116
132625,0.034353808
132628,0.032903776
132629,0.12209406
132631,0.05977145
132632,0.044663034
132633,0.94279236
132636,0.02300951
132637,0.03431038
132638,0.31611007
132647,0.044124074
132652,0.38432774
132653,0.4823686
132655,0.8318189
132659,0.10715638
132669,0.038717788
132670,0.060187995
132671,0.005848602
132673,0.28805807
132677,0.09027152
132682,0.22008719
132684,0.23729517
132687,0.0926901
132688,0.044367865
132689,0.06569219
132693,0.026213745
132697,0.33737674
132699,0.8598731
132701,0.03820263
132703,0.18775722
132705,0.027912926
132706,0.35951933
132707,0.5214949
132708,0.02677165
132709,0.062318593
132711,0.008612697
132715,0.15057725
132720,0.011721218
132725,0.076243766
132726,0.4770359
132728,0.108914815
132731,0.08579565
132735,0.05457949
132736,0.026517417
132738,0.2467877
132739,0.15981032
132740,0.0065771164
132741,0.9917108
132742,0.03187207
132743,0.023192253
132744,0.5611332
132745,0.09415041
132750,0.088101625
132751,0.08570889
132752,0.1582258
132753,0.050858088
132754,0.83376837
132755,0.23043178
132766,0.1299162
132768,0.0039801695
132769,0.40873042
132770,0.06670621
132771,0.030047385
132776,0.014362086
132779,0.8828402
132785,0.48902047
132788,0.10425326
132795,0.012380992
132796,0.021432541
132800,0.02395535
132801,0.04331547
132803,0.024890268
132808,0.6708657
132810,0.052674722
132812,0.7938692
132818,0.8867365
132821,0.11047331
132829,0.037722718
132831,0.096687846
132834,0.6917893
132835,0.22206686
132836,0.63533175
132837,0.5010508
132838,0.9643601
132839,0.099412784
132840,0.0566092
132841,0.8343231
132842,0.03041055
132843,0.025050215
132844,0.9277457
132846,0.48015234
132850,0.034733865
132851,0.103742994
132859,0.05269996
132861,0.13637309
132866,0.34027877
132873,0.12113057
132874,0.026896566
132878,0.07133258
132881,0.019652339
132888,0.012337407
132892,0.005212391
132893,0.61255926
132896,0.015523821
132897,0.6126138
132901,0.9399699
132902,0.95428
132904,0.096981265
132906,0.121717185
132907,0.22143967
132911,0.016414884
132915,0.5219926
132916,0.058400657
132919,0.11211339
132920,0.12670128
132925,0.06906606
132926,0.090843886
132929,0.07867751
132930,0.81448996
132931,0.8748239
132932,0.057344295
132940,0.20134118
132943,0.713726
132947,0.020460801
132948,0.7159699
132968,0.15733579
132970,0.045780655
132972,0.1333577
132973,0.41333675
132981,0.34236324
132982,0.097915314
132983,0.5388049
132984,0.9016311
132985,0.022748208
132991,0.5316569
132995,0.08946197
132998,0.21257743
133007,0.025919065
133008,0.2748107
133010,0.030191809
133011,0.057512894
133015,0.13511047
133018,0.04526829
133019,0.7942452
133020,0.03612647
133021,0.12064954
133022,0.76122075
133025,0.05255037
133033,0.020841246
133034,0.06553435
133035,0.117941245
133036,0.063595116
133037,0.6022402
133038,0.2657659
133041,0.0634164
133044,0.4787428
133046,0.5988954
133047,0.051286485
133048,0.025127705
133049,0.05602424
133054,0.017659271
133056,0.078146756
133058,0.11352087
133060,0.6826695
133061,0.05158667
133063,0.05612291
133068,0.018672578
133069,0.011485086
133078,0.018499454
133079,0.035337146
133080,0.18828043
133081,0.20077547
133083,0.5570314
133084,0.032733697
133085,0.15444462
133095,0.06462871
133096,0.08734387
133100,0.030228863
133102,0.019494774
133103,0.018872
133104,0.09243238
133107,0.04501949
133109,0.0865549
133111,0.051449474
133114,0.6383732
133116,0.20968951
133118,0.96211064
133123,0.020994093
133126,0.7464242
133127,0.009620718
133128,0.025396185
133130,0.43846008
133131,0.010324965
133132,0.070847966
133135,0.033416636
133136,0.8894756
133137,0.3811035
133138,0.7262735
133141,0.011253068
133145,0.018303996
133147,0.8107705
133149,0.96623504
133151,0.032072444
133153,0.43843836
133155,0.07132234
133156,0.23442133
133157,0.038998697
133166,0.07921232
133170,0.28503442
133171,0.9140994
133173,0.024448171
133174,0.3951066
133175,0.015265385
133177,0.030053925
133181,0.008387415
133184,0.90230465
133185,0.03497035
133187,0.9105112
133188,0.819545
133190,0.103911705
133191,0.035330106
133194,0.02855737
133197,0.20054859
133199,0.34467337
133200,0.035998445
133203,0.98008597
133204,0.013516569
133206,0.033976343
133210,0.850634
133211,0.18615693
133212,0.86795014
133219,0.08394418
133223,0.044924278
133224,0.1594784
133226,0.020886468
133227,0.19479594
133228,0.02057738
133229,0.59279746
133233,0.2967243
133244,0.044952936
133245,0.018018702
133246,0.22864923
133257,0.016070776
133262,0.088130265
133265,0.28969598
133267,0.73403597
133268,0.094362296
133271,0.86472756
133276,0.060684256
133280,0.039752826
133284,0.08355497
133286,0.032220274
133287,0.0024588106
133288,0.861397
133289,0.015769627
133291,0.8970315
133294,0.028885102
133297,0.06433537
133299,0.07912238
133303,0.06991639
133308,0.006576961
133311,0.29706258
133312,0.12106322
133314,0.17947753
133315,0.0596154
133316,0.13139631
133317,0.049318336
133319,0.16351752
133322,0.13046356
133323,0.02195322
133324,0.859706
133325,0.9518194
133326,0.031855084
133334,0.024312267
133335,0.010335559
133337,0.1656259
133340,0.0347773
133341,0.9985495
133342,0.1673258
133349,0.053085487
133350,0.22381671
133353,0.17115241
133360,0.4332948
133366,0.048537564
133368,0.20372531
133372,0.9524486
133373,0.117529884
133374,0.03582687
133378,0.17057735
133383,0.019445522
133386,0.59679484
133387,0.057746425
133388,0.72926396
133392,0.022633798
133398,0.84192127
133399,0.22449282
133403,0.30660748
133404,0.8781284
133407,0.9116861
133408,0.10402649
133410,0.099378206
133411,0.33494067
133416,0.10294697
133418,0.019251429
133419,0.07827443
133423,0.7103732
133425,0.26630935
133427,0.2786953
133429,0.9369211
133430,0.61766315
133434,0.36757284
133436,0.8995709
133445,0.053846728
133449,0.21088722
133451,0.010807274
133453,0.13818829
133454,0.9313138
133455,0.056463506
133457,0.690989
133459,0.53846735
133462,0.35038278
133472,0.13097477
133473,0.49095395
133474,0.3023244
133476,0.0120481085
133479,0.030087832
133481,0.15627426
133487,0.24009368
133490,0.016954176
133495,0.049820863
133497,0.32896575
133499,0.026094649
133507,0.2033018
133508,0.056948427
133511,0.30102083
133512,0.7276602
133517,0.90794164
133525,0.04747778
133526,0.102028534
133528,0.21092208
133535,0.029720178
133538,0.2457559
133541,0.08255726
133545,0.38515377
133546,0.04622417
133547,0.017710324
133548,0.13227403
133549,0.82179755
133563,0.046219673
133568,0.07267915
133572,0.5678304
133573,0.8136123
133575,0.09829263
133577,0.20436473
133578,0.11445532
133579,0.3825337
133581,0.017904285
133585,0.72182536
133588,0.12172967
133590,0.041669942
133597,0.036934484
133598,0.024169287
133601,0.56446403
133603,0.016874965
133605,0.106920615
133607,0.124288075
133608,0.1086316
133610,0.2441859
133611,0.02246213
133614,0.54475236
133617,0.35541147
133619,0.6177676
133620,0.70069766
133628,0.070746325
133629,0.7781651
133631,0.88285303
133632,0.030980231
133633,0.039162196
133636,0.92399734
133638,0.6447623
133640,0.033286136
133645,0.99133885
133650,0.012760107
133655,0.5701834
133656,0.014593711
133660,0.5142639
133661,0.06578838
133662,0.80239344
133663,0.5765312
133666,0.10494925
133667,0.050422605
133668,0.05248267
133669,0.043706443
133671,0.42517036
133673,0.04986352
133680,0.027740164
133681,0.6963396
133682,0.06711726
133683,0.28439838
133686,0.41703308
133692,0.024058511
133696,0.2350117
133697,0.09631452
133698,0.024454007
133704,0.016333707
133706,0.016005166
133707,0.041555278
133711,0.011277319
133713,0.22073296
133714,0.9614662
133719,0.9320972
133725,0.05927237
133726,0.24065667
133727,0.09643903
133732,0.22710438
133736,0.4735076
133738,0.92001855
133739,0.045375872
133741,0.21942557
133746,0.90991753
133748,0.056940682
133749,0.01426024
133751,0.021633012
133754,0.015547611
133770,0.5255133
133772,0.012771909
133774,0.034678552
133777,0.116771884
133778,0.09455132
133781,0.56311256
133782,0.1104079
133783,0.07749732
133784,0.50134075
133785,0.24004069
133786,0.13706778
133790,0.32897905
133796,0.48800007
133798,0.17008528
133799,0.01681196
133801,0.20382749
133808,0.9943204
133810,0.07146942
133811,0.008789721
133816,0.5200439
133817,0.04533223
133818,0.28839126
133819,0.048618067
133821,0.85721505
133824,0.019492537
133825,0.4465363
133827,0.59400964
133829,0.0072335955
133830,0.06856695
133833,0.00786934
133835,0.037644275
133839,0.01036595
133842,0.29894698
133845,0.69553435
133849,0.45266542
133850,0.14848359
133851,0.371653
133852,0.009429802
133857,0.9305138
133858,0.18933243
133860,0.016587904
133867,0.5732056
133868,0.062503435
133869,0.8293024
133870,0.34793797
133872,0.06972016
133873,0.9294528
